Region;Country;City;Altitude;Tmin;Tmax;Twb;Voltage;Frequency;Tollerance;Elec_Norm;Press_Norm;ISO
ME - Middle East;Iran;Yazd Shahid Sadooghi ;1236;-10,7;44,5;22;400;50;10;CE;PED;IR
ME - Middle East;Iran;Zabol;496;-9,5;49,1;27,3;400;50;10;CE;PED;IR
ME - Middle East;Iran;Zahedan ;1378;-13,1;45,5;24;400;50;10;CE;PED;IR
ME - Middle East;Iran;Zanjan;1640;-26,4;39,8;23,3;400;50;10;CE;PED;IR
ME - Middle East;Iraq;Baghdad ;35;-3,8;51;26,3;400;50;10;CE;PED;IQ
ME - Middle East;Iraq;Basrah ;3;-3,3;53,4;31;400;50;10;CE;PED;IQ
ME - Middle East;Iraq;Mosul;216;-5,9;50;28,4;400;50;10;CE;PED;IQ
ME - Middle East;Israel;Be'Er Sheva Teiman;200;-0,7;42,7;27,8;400;50;10;CE;PED;IL
ME - Middle East;Israel;Eilat;13;3,5;47,7;27,5;400;50;10;CE;PED;IL
ME - Middle East;Israel;Haifa;9;1,5;42;28,3;400;50;10;CE;PED;IL
ME - Middle East;Israel;Jerusalem Atarot;759;-5,1;40,1;28,6;400;50;10;CE;PED;IL
ME - Middle East;Israel;Ovda;455;-3,3;43;30,4;400;50;10;CE;PED;IL
ME - Middle East;Israel;Safed;934;-4,2;39,4;25,2;400;50;10;CE;PED;IL
ME - Middle East;Israel;Tel Aviv Ben Gurion;41;-0,1;43,6;31,1;400;50;10;CE;PED;IL
ME - Middle East;Israel;Tel Aviv Sde Dov;13;2;41,8;31,6;400;50;10;CE;PED;IL
ME - Middle East;Jordan;Amman;779;-2,9;42,9;26,2;400;50;10;CE;PED;JO
ME - Middle East;Jordan;Aqaba King Hussein ;53;2,1;46,8;34,1;400;50;10;CE;PED;JO
ME - Middle East;Jordan;Ghour Al-Safi;-350;-1,5;47,6;33,9;400;50;10;CE;PED;JO
ME - Middle East;Jordan;Irbid Met;619;-1,7;41,5;27,8;400;50;10;CE;PED;JO
ME - Middle East;Jordan;Mafraq King Hussein;683;-6,1;43;25,4;400;50;10;CE;PED;JO
ME - Middle East;Jordan;Prince Hasan H-5;677;-4,8;44,5;29,7;400;50;10;CE;PED;JO
ME - Middle East;Jordan;Queen Alia ;730;-6,2;43,3;31;400;50;10;CE;PED;JO
ME - Middle East;Jordan;Ruwaished H-4;686;-6,2;45,3;28,7;400;50;10;CE;PED;JO
ME - Middle East;Kuwait;Ali Al Salem Ab;144;-0,9;52,5;31,8;415;50;10;CE;PED;KW
ME - Middle East;Kuwait;Kuwait ;63;-1,4;51,2;32,2;415;50;10;CE;PED;KW
ME - Middle East;Lebanon;Beirut Rafic Hariri ;27;2,9;39,6;29,5;400;50;10;CE;PED;LB
ME - Middle East;Lebanon;Chtaura;920;-6;42,5;24,4;400;50;10;CE;PED;LB
ME - Middle East;Lebanon;Tripoli;5;0,9;37;29,7;400;50;10;CE;PED;LB
ME - Middle East;Oman;Adam;328;7,9;50,2;28,3;415;50;10;CE;PED;OM
ME - Middle East;Oman;Al Buraimi;299;4,8;47,4;31,3;415;50;10;CE;PED;OM
ME - Middle East;Oman;Ibra;469;7,3;48;28,5;415;50;10;CE;PED;OM
ME - Middle East;Oman;Masirah;20;11,9;43,1;34,5;415;50;10;CE;PED;OM
ME - Middle East;Oman;Mina Salalah;25;13,7;38;28,6;415;50;10;CE;PED;OM
ME - Middle East;Oman;Muscat ;15;11,2;48,9;34;415;50;10;CE;PED;OM
ME - Middle East;Oman;Qairoon Hairiti;881;6,3;40,5;29,6;415;50;10;CE;PED;OM
ME - Middle East;Oman;Rustaq;322;6,7;48,1;30,5;415;50;10;CE;PED;OM
ME - Middle East;Oman;Salalah;22;13,6;44,8;29,8;415;50;10;CE;PED;OM
ME - Middle East;Oman;Samail;417;7,4;47,6;30;415;50;10;CE;PED;OM
ME - Middle East;Oman;Sayq;1755;-2,3;35;21,9;415;50;10;CE;PED;OM
ME - Middle East;Oman;Sohar Majis;4;7,3;48,3;36,6;415;50;10;CE;PED;OM
ME - Middle East;Oman;Sur;14;11,4;48,3;36,1;415;50;10;CE;PED;OM
ME - Middle East;Oman;Thumrait;479;3,7;45,8;32,3;415;50;10;CE;PED;OM
ME - Middle East;Qatar;Doha ;11;6,6;48,9;33,9;400;50;10;CE;PED;QA
ME - Middle East;Saudi Arabia;Abha;2090;-0,1;34,8;25,9;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Al Bahah;1672;2,9;39,1;29,3;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Al Jouf;689;-6,2;47,3;23,6;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Al Wajh;20;6,5;46;33,5;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Al-Ahsa;179;0,4;50,6;37,3;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Arar;553;-6,1;49,1;25,8;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Bishah;1185;0,4;42,8;24,9;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Dammam King Fahd ;12;1,1;49,7;32,8;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Dhaharan King Abdulaziz;26;2,4;50,2;36,2;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Gassim Prince Abdulaziz;648;-3,4;48,5;33;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Gurayat;510;-7,9;46,1;28,2;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Hail;1015;-8,2;45,1;25,2;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Jazan King Abdulaziz;6;14,8;42,7;34,5;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Jeddah King Abdulaziz ;15;10,5;49,4;35;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Khamis Mushait King Khaled Ab;2066;1,3;36,4;25,7;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Makkah;240;10,1;49,8;32,2;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Median Prince Abdulaziz ;656;2,4;48,4;26,2;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Najran;1214;1,6;43,2;25,6;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Qaisumah;358;-3,6;51,3;37,6;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Rafha;449;-6,6;48,8;33,3;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Riyadh;635;-1;47,7;27;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Sharurah;720;1,1;45,6;32,2;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Tabuk;778;-3,4;45,2;29,8;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Taif ;1478;0,2;42,1;30,6;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Turaif;854;-7,6;44,6;27,9;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Wadi Al Dawasir;629;1,8;48,1;28,8;380;60;10;CE;PED;SA
ME - Middle East;Saudi Arabia;Yanbu Prince Abdulaziz;8;6,4;50,1;33,7;380;60;10;CE;PED;SA
ME - Middle East;Syria;Al Qamishli ;451;-6,9;47,9;27,3;400;50;10;CE;PED;SY
ME - Middle East;Syria;Aleppo ;389;-7,2;46,4;26,4;400;50;10;CE;PED;SY
ME - Middle East;Syria;Basil Al-Assad ;48;-3,5;42,7;30,1;400;50;10;CE;PED;SY
ME - Middle East;Syria;Damascus ;616;-10,5;45,3;26,2;400;50;10;CE;PED;SY
ME - Middle East;Syria;Deir Ez-Zur;213;-8,6;47,3;27,9;400;50;10;CE;PED;SY
ME - Middle East;Syria;Hama;303;-8,1;45,4;28,7;400;50;10;CE;PED;SY
ME - Middle East;Syria;Latakia;7;-3,4;41,2;30;400;50;10;CE;PED;SY
ME - Middle East;Syria;Palmyra;403;-6,9;48;30,5;400;50;10;CE;PED;SY
ME - Middle East;Syria;Safita;359;-2,4;40,7;29,9;400;50;10;CE;PED;SY
ME - Middle East;United Arab Emirates;Abu Dhabi ;27;6,7;48,8;33,8;400;50;10;CE;PED;AE
ME - Middle East;United Arab Emirates;Al Ain ;265;6,6;48,7;32,5;400;50;10;CE;PED;AE
ME - Middle East;United Arab Emirates;Bateen;5;8,9;48,3;32,9;400;50;10;CE;PED;AE
ME - Middle East;United Arab Emirates;Dubai ;10;8,6;47,6;32,5;400;50;10;CE;PED;AE
ME - Middle East;United Arab Emirates;Fujairah ;46;10,5;49,7;34,7;400;50;10;CE;PED;AE
ME - Middle East;United Arab Emirates;Ras Al Khaimah ;31;4,3;48,5;36,5;400;50;10;CE;PED;AE
